wallet,token_id,interface,mint_authority_exists,freeze_authority_exists,metadata_missing,decimals,supply,is_mutable,is_compressed,has_unverified_creator,creator_wallets,token_name,token_symbol,is_burnt,scam_flag
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,2stMi4pofhAabFEA3J4XMKDn6Hajuscc9rEuLSCZQk3E,V1_NFT,1,0,0,0,1,1,0,1,idNxUBcr1rYsknh7SSZ996djhxp6kshQAs32MSFYYTd;5kHZtzVvJ5B99LoKm1aHF1dagcuyHoTUxc9bdoJnAeHG;CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv,Sluggish Koalas 1631,KOAL,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,2nTs8wwqqCpGZLCvLWLB9sbRpSPMJbvLAbKRcREF8av5,V1_NFT,1,0,0,0,0,1,1,1,azHHVDGthCrzN9Zr3mbMHvjW7JAQv6QWhEnEdvk5ggy,❗UNPROTECTED WALLET❗,,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,2egC6dDdekyZKiGRHJCzZN9Cchq3oheqBU487rVUnaL6,V1_NFT,1,0,1,0,1,1,0,1,BCGysZhTwrP5J1aSQMSJ6vbTpkfqYigFqAKH5KR31Bcy;E74H4JPoT1huiPUnV7jb7XbbDByXkeWyo9hAjB2xFSP2,,SOLOWLS,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,2GB6eGKfaZt8dQ8KwALVc5wvpipMST2DjJWHLjAM3NDn,V1_NFT,1,0,0,0,0,1,1,1,12QG7C22kQMouaJkRh7jdKoH7Y7JGRupWsghcrvNRirH,"2,000 JTO Vоuchеr",,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,J9DvafRXQxQLD7Mto6ahyLukwvq1aCtYDFcd675ZFEe,V1_NFT,1,0,0,0,0,1,1,1,5KW2twHzRsAaiLeEx4zYNV35CV2hRrZGw7NYbwMfL4a2;3yTKSCKoDcjBFpbgxyJUh4cM1NG77gFXBimkVBx2hKrf,🎁2024 Jupiter AirDrop,JUPD,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,DDmUP57PitpKDoXZFJ9eStqfhEWYRftRTHGK1j6zei5,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Box,SG,0,1
Lm4Ng7FPwxGBVQAPYNbqijuUzcXiy9vaVWPAPE11111,8iFf7iDEVNoEaziH54e8hg73ScKW2vReLpfsr93hc4i,V1_NFT,1,0,0,0,0,1,1,1,12QG7C22kQMouaJkRh7jdKoH7Y7JGRupWsghcrvNRirH,"💎2,000 JTO Vоuchеr",,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,J1LMannm2W6q96wExkkBXtkfLnnJ62KtTPbUadZXC8TG,V1_NFT,1,0,0,0,0,1,1,1,g1dGbpS3kgsWydE6ZVajbk2bkxBZSbwRbQ4nwN4kqMK,Bybit X Solana AirDrop,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GroZPZRc9zwnJXK3DpQHPTr7dNjNDagSq57mwbm1bAz9,V1_NFT,1,0,0,0,0,1,1,1,7owgmaoHctwYErZw4apuxUS4DmDQi6Pfd9uQXgW1HvW9,$WYNN AIRDROP,WYNN,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GUFGJeJJqqXt7VgXQtwx2mKu2nhh8WLdSbNz9heMRvk5,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Case JUPBOX.io,JU,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GSoxh4aYGmEiKt2cgsGenjyMberJ3u1uinFKCnudAs46,V1_NFT,1,0,0,0,0,0,1,0,,Drop Pass,RPA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GS91MaFUXLPMNUe1QD1nXJTmQcMBvhC9Tk2qFWsE4cGd,V1_NFT,1,0,0,0,0,1,1,1,ffkRqCJLGxUXcB2DwQYegaYbaUPQ1zAQX1MkbhTYccj,Mitya,Mitya,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GRTCNkbPNPqsGZbZr8tRujBf6WfreBC5hXC6Wwy8yCS8,V1_NFT,1,0,0,0,0,1,1,1,7owgmaoHctwYErZw4apuxUS4DmDQi6Pfd9uQXgW1HvW9,$WYNN AIRDROP,WYNN,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,GG8pN5Zo6QdJEMg4mxAcJRt7q5LmcMExv2gVn2C3hbjB,V1_NFT,1,0,0,0,0,0,1,0,,JUPPI.io Super Drop,JU,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,G1VjtJwy4xC4yrt34HpN77NR9dJsNPAB3UgzibqABoxC,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Drop,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,Ft2sRsuUWRqxZsjNWzPdqjpKhXvzsdX6DBULRbSsjzyV,V1_NFT,1,0,0,0,0,1,1,1,zZzaiN6raXkqqxgxrCVc55Co9uHs8LSTdqrD3VUx4CE,Flat Award #564,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,FW544ztRCTTJTUEWRfBWXN6KLfbexqRXdsCyd9ouq7xz,V1_NFT,1,0,0,0,0,1,1,1,PyYFkMBJkSy37vjbV8kEtggUYCH9YAj88ZqLofXuQRE,Distinguished Ticket #9,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,FEU9FNXXie4rer8QaHd93PDwcsjayGd21g5F3vGnhxJR,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,EmxpsHikvxahGUJwVnQR6X16QCHyJJyS8AxBMLxnvzY7,V1_NFT,1,0,0,0,0,1,1,1,7kCL2HxbcvoVvJaF7awjznm36CkPbz11mKk9wn6oySQQ,#42,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,DxeEHkM3tdAJzBt59CU3KpfoWd2k2nAjcwzQiJYp6NbU,V1_NFT,1,0,0,0,0,1,1,1,Py6vwpUPkFrkRPsRcM93otZ2dRipKJnWLUwK8dSmjZe,Wonderful Voucher #970,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,DxBKtk9K4pRtzPuZmLvG4ASxi1MYJABbstfiWvAQy99G,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,DUDeuJAhBSURKBKKf5gRmj7bL8sCUm2JKY7EYDyHQad4,V1_NFT,1,0,0,0,0,0,1,0,,1700$ Random Pass TAKESAGA.com,S2,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,DKQ72j6buTddjr2N8gHLAejgKqmA3RP33dvHSShPksSC,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,CfjSygqTPie6VBMCpPx7Lqnp4i4ACq82cRtjhVzvngbV,V1_NFT,1,0,0,0,0,0,1,0,,APPSAGA.io Lucky Box,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,CLSJxgme1JAPAsjoLffWEFwYRJNczi2AMM1Zh166874V,V1_NFT,1,0,0,0,0,0,1,0,,JUPS.io Token Box,OP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,C4ivsFVx8NscSxV1cxrPgPaaNDoDSTNrFMaj82CdyX69,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,Bm4cY4x7XgaiVHPGrrtSpRMgWAtTAbuBf6XTztkHDnEW,V1_NFT,1,0,0,0,0,1,1,1,pyEk8dXMtdq5pbYENjmzHqKGgZEZE3mijn7VymcRfFa,Phenomenal container #994,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,BNzA8fbNCEzX73kzk5GFmYBGNXQknEM3V6mcGYQrTuTt,V1_NFT,1,0,0,0,0,1,1,1,7P5YbQTpEkCiRz1VjjkdZPRiWJj9PEGhyUhKzBDHUvQf,🎁Redeem NFT Voucher,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,BLZEEuZUBVqFhj8adcCFPJvPVCiCyVmh3hkJMrU8KuJA,FungibleToken,1,0,0,9,9996327625234874555,1,0,1,b1azeTfpBiKN6AhEGVd1iPBsX3vmZqnFmS7Kqau7a2w,Blaze,BLZE,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,BHNEHY1EKNTAmhghanRLQGhQwFcQpZ4XS9vbA9QHkqEg,V1_NFT,1,0,0,0,0,0,1,0,,Drop Pass,RPA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,B9c5yDMnm9J2zm6Vjy9K1JvUhcMGKAcxjMumJiZNcFtH,V1_NFT,1,0,0,0,0,0,1,0,,Rare Pass,RP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,9gmF2EAor71fmMTQw6ZpoHidS93ymuvGtKEVmP1QRVVu,V1_NFT,1,0,0,0,0,0,1,0,,APPSAGA.io Lucky Box,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,9UVpNH962iFeKyg4J1b82HnWxtUqxDtYN66qR3eUrJnU,V1_NFT,1,0,0,0,0,1,1,1,7P5YbQTpEkCiRz1VjjkdZPRiWJj9PEGhyUhKzBDHUvQf,🎁Redeem NFT Voucher,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,9UJkuTgpcFdpt9f5MkZuCn6MHyZg2mw5qnMRWjJJYixd,V1_NFT,1,0,0,0,0,1,1,1,7kCL2HxbcvoVvJaF7awjznm36CkPbz11mKk9wn6oySQQ,#69,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,9Ss4LLA7SaTcrLxb3vCr9Szc87Fy4r2FzFxKnDdn3zhY,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,96qqGXKwroR39JdkvzbzEqSDgMA2DEB8o9jzP3YVpgWJ,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Box JUPCASE.io,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,8QUfsJqA59TqSJRsg9K8fa54Wi9iHKZriaUcNWNgURVV,V1_NFT,1,0,0,0,0,0,1,0,,RAYD.PROMO Luxury Pass,RPLP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh,FungibleToken,1,0,0,6,49814531148052,1,0,0,,COPE,COPE,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,6xaLgjGRZhHupRF54s3gitkpAHATC8N6Wsz5rpBtnUrD,V1_NFT,1,0,0,0,0,1,1,1,7P5YbQTpEkCiRz1VjjkdZPRiWJj9PEGhyUhKzBDHUvQf,🎁Redeem NFT Voucher,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,6ToMW1hzHTaMDdz56Kud16XhrQhrW3LhfjZUwT3MTJKr,V1_NFT,1,0,0,0,0,1,1,1,5KW2twHzRsAaiLeEx4zYNV35CV2hRrZGw7NYbwMfL4a2;3yTKSCKoDcjBFpbgxyJUh4cM1NG77gFXBimkVBx2hKrf,🎁2024 Jupiter AirDrop,JUPD,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,5ex397VgSLoJLCrkzVjUaEndMrBmM6FdiEgnFVXhT26o,V1_NFT,1,0,0,0,0,1,1,1,9feoKCvkwWse1ynubhkoQWY9SPdnAqMbCVF7si7aJevW,Drift,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,5Zq5WhZZeh5gDJ7GUAbf7aY8jcAoCZW4zuTzrUSFAJWz,V1_NFT,1,0,0,0,0,1,1,1,5KW2twHzRsAaiLeEx4zYNV35CV2hRrZGw7NYbwMfL4a2;3yTKSCKoDcjBFpbgxyJUh4cM1NG77gFXBimkVBx2hKrf,🎁Now Jupiter AirDrop,JUPD,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,5UT552zKKPM5c8suQsrEYM32spvBLdoZvd3NskkUf5HW,V1_NFT,1,0,0,0,0,0,1,0,,1600$ Random Ticket TAKESAGA.com,S2,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,511wioA5SjzGymKdQ4HUWEAdSXpcVJJ9A6hA8zYcr6L9,V1_NFT,1,0,0,0,0,1,1,1,3T1fQuahAAwNGLoVdbLLviJyMVetsLt1KqShWSnFEtS4,MFI.EXPERT PASS,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4rWJCEzq69k18qgpm9Lso9p5qnhuF643s3tBeWT1nW2m,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Case JUPBOX.io,JU,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4mCFkt9ywiyZLtgjhRNfhqKNGJkC4BvNfdZRGPzczXVL,V1_NFT,1,0,0,0,0,0,1,0,,1700$ Random Pass TAKESAGA.com,S2,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4jCLDo89gBMKwjstK9dkxwNYhaD7ZMbf1pxg3qgv3SCW,V1_NFT,1,0,0,0,0,0,1,0,,JUP.PRO Drop Pass,JDP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4e45qY9PkyyjDx2mwedV9bGHTdMAUaCLL7crWWfMHskn,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Box,SG,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4XQFBozniKrgYvhjk7voQJBNWwua4xmLjitdgxCmsG6U,V1_NFT,1,0,0,0,0,0,1,0,,JUP.PRO Drop Pass,JDP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,4Wi1r5c26w87SgLfqvwUZQnGtWCidGZQjAu8voDTtBz3,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Box JUPBOX.io,JU,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,41TPwnjRojvkYuixBhJewPYkhu8ZGhJrwc1Ln9cEQSMc,V1_NFT,1,0,0,0,0,1,1,0,CHqAoMQT7rUdBQudKYunAm16EfKS1RXjmMRb6ZBhfQy7;HbWC2yGaj51u4B1zYUopUPShbCAPzSehd7aQRQSLVuLR,You've Won A Ticket!,MEME-DRAW,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,3ny2gc2qeiP2ZrkRJh4gif3CqzrNEM5kUrby6NFF2fYV,V1_NFT,1,0,0,0,0,0,1,0,,Limited Drop,LD,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,33vBtiCScGkzvDHkF3Cs3gP2JVuSmw2aquHj1TbLPvRG,V1_NFT,1,0,0,0,0,1,1,0,7kgDjYrWhj4gp41FzaoJWCVnk5pwRsxeVjfzmBbt18YA,sanctum first round Drop,CLOUD,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,2gefJTDemjeoNPhJQNjYmRz24AZfRgNkTX3uuY6yBggt,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,2WAcNTZ58sCTmzQEuV6eknvR6jcmYHy1W6QgZXw4dCqC,V1_NFT,1,0,0,0,0,0,1,0,,Rare Pass,RP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,2QsXrNgHTQXruXWXzEME6poW3raMLT3B9robnd5kcRxm,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,2L1JgcGJ7gQsyVFqpqCZG7QdZh5o28Y4UyHuJatCKPBH,V1_NFT,1,0,0,0,0,0,1,0,,JUPS.io Token Box,OP,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,NyXiFvNkN82wsUcLUcNVogafrEMUg4tXH7y87Kq9Ux8,V1_NFT,1,0,0,0,0,1,1,1,7P5YbQTpEkCiRz1VjjkdZPRiWJj9PEGhyUhKzBDHUvQf,🎁Redeem NFT Voucher,,0,1
ZJKJzZpiEXkK2CSGi6eJYGvZ6bp3kRXwPBsiWV11111,6LdrckQgBmgjFbn8L6dadSa1DM9LQWCbayWkDCM388B,V1_NFT,1,0,0,0,0,0,1,0,,RAYD.PROMO Pass,RPLP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,JEFFSQ3s8T3wKsvp4tnRAsUBW7Cqgnf8ukBZC4C8XBm1,FungibleAsset,0,0,1,9,86521659365375,1,0,0,,,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,JAjMUWzdvwZzqeRHJmfkr3XiiJaWRisxzTERFeJeaTp2,FungibleAsset,1,0,0,0,468,1,0,0,,Jupiter Claim #1,JUP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J9eY91Hnym8Sdoa6B6uhppkLYnw6E9w9UA2ZbPQhmkff,FungibleAsset,1,0,0,0,99996626,1,0,0,,Weird Friends PROMO,WFP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J841PMYJP3bYpM7M7eWauXnxWrAhCb3FCWQ1jQ9J6mnm,FungibleToken,1,0,0,0,3212,1,0,0,11dZkiYSxJdiBGUkb98hKwTdEeYgaYhz2sb6MbWy7K5,Rауdium аlрhа рrоgrаm,RAP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J7uxRGPXYWGiW6RScGLCq5RzhH9ZB5tPXYmAyJPoTBbN,FungibleAsset,0,0,1,0,120,1,0,0,,,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J79TKodHHVv59tU4xSnMQigf6Q3ZSnPa2ddkr7gWhTpy,Custom,1,0,0,0,1,1,0,1,EsqDB5SvuJRkd6GH9WLmkcMNNBvNMphuwiqvfeCcogqS;8mYXJqDmthKh2sXUdfXmTzgWJcG3mLutiGZqS1o9Gx8R,Mutant Dino Beach Club #4118,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J6wn9RPbabxzYMe5FDuGSPRZ4vSRFKyy7w5wdNQKeACz,V1_NFT,1,0,0,0,1,1,0,1,5Zjt5AT1TJDxyxwKaSB5Cw5UzTwcVte5U2VCjEBwCY9b;CYBERRgXWkUmJcGbwjSCgtDb7xffNihnbVkGUEzhgMs5,SURVIVOR #1428,CYBERWAVE,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J6cA5axSRZBjCP5HVRNRF6se65FeCZSmiLakG67dA7zs,V1_NFT,1,0,0,0,1,0,0,0,,Beauty,BEAUTY,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J5qehTm1fqePkub8KGk5LcTKCn61kJGTS71JS1rc8QVF,FungibleToken,1,0,0,0,917,1,0,0,,__ Official Solana NFT,NFT,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,J1u7oCbdLfH4YvfZzVN8paL2DyFa7erTBGkyVPu6wx4m,V1_NFT,1,0,0,0,1,0,0,0,ExM1ZaLdoUrrCeimLZX8FTYkDEfLywjg2BVefPEkFqLd,FROOG OG,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HzxHcs89Tu41q5Lo8mkTF6Wfv3RKYV1rWkUx59rX2YZ4,V1_NFT,1,0,0,0,1,0,0,0,2PxUdF4TeoVyh6DY8DUhyhuxZ8VaQQENtHTz3w7rpVjZ,Candy Studio,CANDY,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HznxTKuPZ428kZzuXTTTaGckvPCZKjsBN2kBKsS1FJ9K,FungibleAsset,1,0,0,0,49,1,0,0,,Raydium DropZone Coin,RDZC,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HzfQ5GkLxQtLWo5DHbizQ89uFrh6PvhawBBEFfWHm1dD,FungibleAsset,1,0,0,0,20303025867,1,0,0,2GPsW4HFVKnGXAMeHFNFJkDmgL9WZuGpsrqN8XFxPmH6,jupfinally.com 🎁 Airdrop,JUPDROP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HzLyekTXoBTdfZDuxSRWE2jo9JuwfB1zwJFhfGNkno2e,Custom,1,0,0,0,1,1,0,1,5SDU2H6pmc8zb1sYRSj2Swhavx7wq5nH5H1xzVH6NBR2;tANoZuRK9rUPdETN4G5K4ztVp4dtATjHLjGMPEJkesY;DgbAzQEPLesn6upkJw2yPgx6EPpScYAHtku8FD3Kgcai,Eternal Beings #985,EBeings,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HzDdAXorN7RDqsC4Ci8v1QsoSpuXLAbYjXeMbd71XHpX,V1_NFT,1,0,0,0,1,1,0,0,7H2uqTLZGF2jtYLjXnz3UCbFdb7aFxVLVyyxnNDKFzjy,Accessory #64765077,WLKNCI,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,Hyfq3KvPYGdz5PH9LQpWDpbo145iWt57wVuUrCrN8Z6V,FungibleToken,1,0,0,0,6999,1,0,0,11ZqAvDkfZQJnhJJ95SD5jvRdLPUj5kjsn71n9ob5P2,Rауdium аlрhа рrоgrаm,RAP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HxfXddawYotASXs8Lng1YQdUnudeGeiZcREp7TzHWSmH,FungibleAsset,1,0,0,0,457,1,0,0,,a,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HxJY5xoyECAHENDXH9QEQbzpunSmNp2iuJCtYKkXEAV1,V1_NFT,1,0,0,0,1,1,0,0,69qjooGPssbab1pid1UY4cK4uwLaui1Wr3YssVZgGn9b,Fantasy Reflect paint-06 . ,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HwoEziLS8dCv5BuodKHHWVAV2XLz71CrqJdNfez7E1nc,FungibleAsset,1,0,0,0,18310027053,1,0,0,Gwpjr1NiNBcFsZVKzjg9RbDq6SWAMFb7yQY5a45qDNqx,memevipz.com 🎁 Airdrop,MEMEDROP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HwVayt8FohyyWYas39pK3P5L9yuQ1SaTh1iDVD1J6myJ,V1_NFT,1,0,0,0,1,1,0,0,7H2uqTLZGF2jtYLjXnz3UCbFdb7aFxVLVyyxnNDKFzjy,Cathlete #46592884,WLKNC,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HtHNmdRGnio36NaohUBhkt61zCBSdXoYfPv6zf2dy3NM,Custom,1,0,0,0,1,1,0,1,3frciHjiGNu3KQTNUMMS6f4vyuBNXTyLVVvTSSfXa76e;3jGJHMaCMcz9miRJAHL7sPrkqDXLH3k1Rj8PNBAeimai;DjuRrFGySq1C2ZfDja1ddGqeE4XT2FgtVsVamCMs2AAN,Gloom Punk #3347,GLOOM,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HtBMcQsFFKB6LAQjNyxmoJmpxALX2qfJpycrcRTGh1zb,V1_NFT,1,0,0,0,1,1,0,0,EpNvM4gf2TYzyNX4GYCfF5FnNijhP39U8Pru31M1REVo,Panzerdogs Cyberpill #1215,CYBERPILL,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HrMfHN9sUpGCZ6zRki9UKEEPpuKiGVzDs62DHvZgpAW6,V1_NFT,1,0,0,0,1,0,0,0,ExM1ZaLdoUrrCeimLZX8FTYkDEfLywjg2BVefPEkFqLd,FROOG OG,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,Hq2Vc6cZLcyCP685jpgfZP5KAgbWxwV7apJ29gJWdNhz,FungibleAsset,1,0,0,0,892,1,0,1,GBWpoaQZpJo88aBMcPvBQnUeEoPJUSBS4cAC37zm53v8,Sol Myth,NFT,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HpZYEsyZhonTsn7BXbqdx8NpmyY8Dgzh5uHrDPPt7vXD,FungibleToken,1,0,0,0,4136,1,0,0,11eugyVdYKUfPRysiUkbkkKfaLqaCCERSw4hKFExxFS,Rауdium аlрhа рrоgrаm,RAP,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HmjGdqcXhZWT7tqNEZNwGEj3L9kSy4pQwtJXH8TN3fUT,Custom,1,0,0,0,1,1,0,1,9bjHVq5bKjF1eAZMTh8aAVPakm2NQCt8zaV4AX88HpZZ;7TKTuN4bGAV3LuRqA7rtC8QHVA34FAKCb8RDKdvaau99,Boneworld #2718,BW,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HmRpuHFcLD68pQw5nYoNyBguVTrzF3aDDZVWzX8TrPJ5,V1_NFT,1,0,0,0,1,1,0,0,69qjooGPssbab1pid1UY4cK4uwLaui1Wr3YssVZgGn9b,Devil gas mask . ,,0,1
CompurwaRQEp7NAbdSnHhmu35gNm3HwGRdBtVSVFjcX5,HkH3NpDTkoT4stagunFQXRtCFrmaZxZhS28TpeucDZRR,V1_NFT,1,0,0,0,1,0,0,0,,WhoThis,WHOTHIS,0,1
